"SLFCHG01","SLFCHG02","SLFCHG03","SLFCHG04","SLFCHG09","CSSRAT01","CSSRAT07","SUCCESS4","SUCCESS7","SATIS13","SATIS01","SATIS02","SATIS07","SATIS15","SATIS25","SATIS28","CSSRAT16","GENACT05","COLACT19","COLACT17","FATHEDUC","MOTHEDUC","RACEGROUP","UndrRepStud_RC","FINCON_RC","FirstGen_RC","INCOME","HSGPA","CITIZEN","PLANLIVE","DSstud_RC","SIFRAT01","SIFRAT07","SIFMAJA","CSSHPW01","CSSHPW02","CSSHPW03","CSSHPW05","CSSHPW08","COLLGPA","Success_Latent","HistDisadv_fs","InstitEngage_fs"
5,4,5,4,5,3,4,3,3,4,5,4,4,2,4,4,4,3,1,2,8,8,1,0,1,0,13,6,2,3,1,3,3,13,5,6,7,4,4,4,0.120118371760654,-0.52808610582444,-0.0104359352266106
5,5,5,5,5,4,5,3,2,3,1,3,3,3,3,3,5,3,1,2,8,8,1,0,1,0,7,7,2,1,1,4,4,10,8,6,5,1,1,5,0.237024930228086,0.215361728926794,-0.903710173058315
4,5,4,5,4,3,3,2,3,2,4,4,4,5,4,4,3,3,1,1,5,3,4,1,1,1,11,6,2,3,1,3,3,2,8,7,8,6,4,4,-0.0132023596756852,-0.0608042369693879,-0.0209904171285063
4,4,4,4,4,3,4,3,3,3,4,3,3,3,3,5,4,3,1,1,8,6,3,1,0,0,14,5,2,3,1,3,4,4,5,7,8,4,3,4,0.0437666564572614,-0.728365218352972,-0.497042084275376
5,4,5,5,4,5,4,3,2,4,4,3,4,4,4,4,4,2,1,2,5,7,1,0,0,1,5,8,2,3,1,5,4,7,6,6,5,3,3,6,-0.140488137621743,0.391588293733766,0.0722670879072252
4,4,4,4,3,4,5,3,3,3,2,4,3,3,3,4,3,2,1,1,5,5,4,1,2,1,5,5,2,3,1,4,4,14,5,4,5,3,3,5,-0.391208831407869,0.62130547351084,-0.768154143464002
4,4,5,4,4,4,4,3,3,4,2,4,4,4,4,4,3,2,1,2,8,5,3,1,1,0,10,8,2,3,1,5,3,5,5,6,5,4,1,3,-0.140488137621743,-0.016110932154278,-0.198844971281401
5,4,5,4,4,5,5,3,3,4,4,4,5,3,5,5,3,2,1,1,8,8,1,0,1,0,7,8,2,3,1,4,4,5,8,8,4,2,3,6,0.0437666564572614,0.215361728926794,0.322123691661774
3,3,5,4,4,3,4,2,2,3,4,3,2,3,2,2,3,2,1,1,6,3,1,0,1,1,9,7,2,3,1,3,5,4,2,8,5,5,2,4,-0.826871956927596,0.109350976717088,-0.856028214393999
4,4,4,4,4,5,5,2,2,4,4,4,4,4,4,4,5,2,1,1,6,3,1,0,1,1,10,8,2,3,1,3,4,7,4,4,4,4,4,5,-0.297088611476105,-0.00146511699557332,0.0722670879072252
4,4,5,4,5,4,4,2,3,5,4,4,5,2,4,4,3,3,1,2,6,6,1,0,2,1,11,8,2,5,1,4,4,5,6,6,6,4,4,5,-0.041180761757672,-0.0503220682970358,0.198323640788559
4,5,5,5,4,4,3,2,3,3,3,3,4,2,3,4,3,3,1,1,6,6,1,0,1,1,12,7,2,3,1,4,4,4,6,5,5,5,5,4,-0.0132023596756852,-0.289792057377972,-0.498605550324183
4,4,5,5,3,5,4,3,3,5,5,5,5,4,5,5,4,3,1,2,3,3,1,0,1,1,10,8,2,3,1,5,5,2,8,7,4,3,5,5,-0.214778948807454,-0.00146511699557332,0.668002763320065
4,4,4,4,4,3,4,2,3,4,3,4,3,4,4,4,4,3,1,1,8,5,2,0,0,0,10,7,2,3,1,3,4,15,5,5,5,4,1,5,-0.297088611476105,-0.169724180008973,-0.306411031596668
4,4,5,5,4,3,4,2,2,3,4,4,4,4,4,4,3,3,1,2,3,6,1,0,1,1,10,5,2,3,1,4,4,16,6,6,5,4,4,5,-0.297088611476105,-0.00146511699557332,-0.0289264277926778
5,5,5,4,5,4,4,3,3,4,4,4,4,5,4,5,4,3,2,1,6,5,1,0,1,1,14,7,2,3,1,3,4,15,4,7,3,1,1,5,0.637666740782074,-0.61967410681606,0.1813966142713
4,4,4,4,4,4,3,1,1,4,4,4,4,4,4,5,4,3,1,2,8,8,1,0,0,0,9,4,2,3,1,3,4,12,6,6,6,4,1,5,-0.279758382542412,-0.0574231876719541,0.0722670879072252
4,4,4,4,4,5,5,3,3,5,3,4,2,4,5,3,3,2,1,2,5,6,5,1,0,1,8,8,2,3,1,4,4,3,4,6,6,4,2,6,-0.301184460322696,0.193420770725339,-0.332475565597301
3,3,3,3,3,4,5,1,3,3,3,2,4,3,3,4,4,3,1,2,3,3,1,0,2,1,10,4,2,3,1,4,5,3,4,6,8,6,1,4,-0.938671614515237,0.0816160839865638,-0.389476023960109
4,4,5,4,4,4,5,3,3,5,4,4,4,4,5,4,5,2,1,1,8,4,1,0,0,0,14,7,2,3,1,5,4,3,6,6,7,1,3,5,-0.140488137621743,-0.843756252641169,0.289324643816172
5,5,5,5,5,5,4,3,3,3,5,4,5,5,5,4,4,2,1,1,6,3,1,0,1,1,11,8,2,3,1,5,5,12,8,5,5,3,5,6,0.41816368219865,-0.134696052042707,0.574745258284333
4,4,4,4,4,4,4,3,3,4,4,2,4,4,4,4,4,3,1,1,3,5,1,0,0,1,14,6,2,3,1,4,4,3,4,3,5,4,3,4,-0.140488137621743,-0.725980053113619,0.0722670879072252
4,3,4,3,4,5,4,3,2,2,4,3,4,2,3,4,2,2,1,1,6,5,1,0,1,1,7,8,2,3,1,5,5,16,4,6,4,3,4,6,-0.442314392425743,0.30575840803601,-0.464243036429773
5,5,5,5,5,5,5,3,3,4,5,5,5,5,5,5,3,2,1,2,8,8,1,0,1,0,11,8,2,3,1,5,5,7,8,7,6,1,4,6,0.637666740782074,-0.220976828316849,0.675938773984236
5,4,5,5,4,5,5,3,3,5,4,4,4,4,5,4,3,3,1,2,8,8,1,0,1,0,12,8,2,3,1,5,5,8,8,5,8,6,1,6,-0.140488137621743,-0.377238302940992,0.289324643816172
4,4,5,4,4,3,5,3,3,4,4,4,4,5,3,5,3,3,1,2,3,3,1,0,1,1,11,7,2,3,1,3,4,13,7,6,5,2,1,5,0.0437666564572614,-0.134696052042707,0.065532574062256
5,5,5,5,4,3,4,3,3,5,4,4,4,3,4,5,3,2,1,2,3,3,1,0,0,1,11,8,2,3,1,3,5,2,7,6,4,3,3,4,0.334847517274045,-0.217804187793027,0.0643310772430537
4,4,4,4,4,3,4,2,3,4,3,4,4,4,4,4,3,2,1,2,4,3,1,0,1,1,8,4,2,3,1,3,4,4,5,5,4,4,1,4,-0.297088611476105,0.204267042378157,-0.0632889416870878
5,5,5,5,4,3,3,3,3,3,3,3,3,4,2,3,5,1,1,2,5,3,1,0,1,1,8,3,2,3,1,3,3,12,3,7,5,5,1,3,-0.018132364969469,0.204267042378157,-0.639332627714658
5,3,5,4,3,3,5,3,3,3,4,3,5,5,4,3,5,3,1,1,5,3,1,0,1,1,9,4,2,3,1,3,5,13,4,7,8,8,1,4,-0.796285310234817,0.109350976717088,0.323325188480976
4,5,5,5,5,4,4,3,3,5,5,3,5,4,5,4,4,3,1,1,6,6,4,1,1,1,11,6,2,3,1,4,4,5,5,6,5,5,4,4,0.41816368219865,-0.0608042369693879,0.668002763320065
5,5,5,5,5,4,4,3,3,5,5,4,5,4,4,5,5,2,1,1,8,8,3,1,0,0,14,6,2,3,1,3,4,4,5,7,7,6,2,5,0.637666740782074,-0.728365218352972,0.552138723111021
5,5,5,5,5,4,4,3,3,4,3,3,3,2,4,4,4,2,1,1,6,6,4,1,0,1,8,6,2,3,1,4,4,13,5,6,6,2,3,5,0.41816368219865,0.193420770725339,-0.524670084324817
5,4,5,4,4,3,4,3,3,5,5,4,4,4,5,4,4,2,1,2,6,6,4,1,1,1,10,6,2,3,1,4,5,15,5,5,4,1,4,4,-0.140488137621743,0.0704993261119914,0.424880673410485
4,4,4,4,4,4,3,2,2,3,3,3,4,2,3,3,3,3,1,2,3,5,1,0,1,1,11,6,2,3,1,4,4,8,6,7,3,1,1,5,-0.452292440038533,-0.134696052042707,-0.498605550324183
4,4,4,4,4,4,4,2,3,3,4,3,4,2,4,4,3,2,1,2,5,6,4,1,0,1,7,8,2,3,1,5,5,13,7,7,6,5,4,5,-0.297088611476105,0.293971499390473,-0.247185480520827
5,5,5,5,5,4,4,3,3,3,5,5,5,4,5,4,4,3,1,2,8,4,1,0,0,0,13,7,2,3,1,5,5,3,4,6,7,6,5,5,0.41816368219865,-0.614086498364169,0.465615731920259
5,4,5,4,4,4,4,3,3,3,4,4,4,2,3,4,3,2,1,2,3,3,2,0,2,1,9,7,2,3,1,5,4,16,7,6,7,5,1,5,-0.140488137621743,0.19088375840534,-0.36304952072987
4,4,4,4,3,4,4,2,2,3,4,4,3,3,5,5,3,3,1,1,6,4,1,0,1,1,12,8,2,3,1,5,4,3,5,6,6,8,2,5,-0.364464263153073,-0.289792057377972,-0.265314003857289
5,4,5,4,5,5,4,3,3,3,2,2,4,3,3,4,4,3,1,1,4,8,1,0,1,0,10,8,2,3,1,5,5,13,5,6,5,2,8,4,0.120118371760654,-0.0881677625314974,-0.525032053554422
4,3,4,3,3,4,5,2,2,2,3,3,2,2,4,3,3,3,1,2,6,6,2,0,1,1,11,7,2,3,1,4,4,3,4,5,4,4,3,5,-0.928429599371156,-0.134696052042707,-0.970179205634202
5,5,4,5,4,5,4,3,2,4,4,3,5,5,4,4,2,3,1,2,5,8,1,0,1,0,8,8,2,3,1,5,5,6,7,4,5,4,3,5,0.145675190540327,0.116090201230501,0.424518704180879
5,4,5,4,4,5,5,3,3,3,4,3,5,2,3,5,4,2,1,2,8,6,1,0,0,0,12,7,2,3,1,5,5,3,8,6,7,7,3,5,0.0437666564572614,-0.463892244133779,-0.11992743082029
4,4,4,4,4,4,4,3,3,4,4,3,5,2,4,5,4,3,1,1,3,5,1,0,1,1,9,8,2,1,1,4,5,4,4,7,5,1,4,6,0.0437666564572614,0.109350976717088,0.0971301250886563
5,4,5,5,3,5,5,3,3,5,4,5,5,4,5,5,3,2,1,1,3,4,1,0,1,1,8,8,2,3,1,4,5,7,5,6,5,1,3,5,-0.214778948807454,0.204267042378157,0.532446733725752
4,4,5,4,4,4,5,3,3,3,4,4,4,5,4,4,4,2,1,2,3,4,1,0,2,1,7,8,2,3,1,4,4,7,6,6,5,3,3,6,-0.140488137621743,0.387133981232375,0.0802030985713966
4,4,5,4,5,5,5,3,2,3,4,4,5,4,4,4,4,2,1,1,7,7,2,0,0,1,9,8,2,3,1,3,5,7,4,5,5,3,3,6,0.120118371760654,0.028577510740705,0.214195662116902
4,5,5,4,5,5,4,3,3,4,2,4,4,4,4,4,4,3,1,2,3,5,1,0,1,1,4,8,2,3,1,5,5,15,5,6,5,1,4,6,0.41816368219865,0.557034603363158,-0.198844971281401
4,3,4,4,4,4,4,2,2,4,3,3,4,3,4,2,4,3,1,2,4,6,5,1,2,1,7,6,2,3,1,4,4,15,4,6,4,3,1,5,-0.826871956927596,0.455952139878895,-0.172418468051162
5,5,5,4,5,3,4,3,3,3,4,3,5,4,4,5,4,2,1,2,3,5,1,0,1,1,5,5,2,3,1,3,3,13,4,5,5,4,1,5,0.637666740782074,0.472701504546702,0.214195662116902
4,4,4,4,4,3,5,3,3,4,5,5,5,5,5,5,4,2,1,2,3,5,1,0,1,1,1,5,2,3,1,3,5,9,6,6,6,1,3,3,0.0437666564572614,0.907377876299525,0.675938773984236
5,5,5,5,4,5,5,3,3,4,4,3,5,3,5,4,3,2,1,1,8,5,2,0,0,0,13,6,2,3,1,3,4,3,6,6,4,5,3,6,0.145675190540327,-0.614086498364169,0.322123691661774
5,4,5,5,4,4,4,3,3,5,3,3,4,5,5,5,5,3,1,2,3,6,1,0,1,1,8,5,2,3,1,3,3,15,5,7,5,2,3,4,0.0437666564572614,0.204267042378157,0.262898140585933
5,4,5,4,4,3,4,2,3,4,4,3,5,4,4,4,4,2,1,1,3,6,1,0,1,1,10,5,2,3,1,3,4,3,4,6,5,5,3,3,-0.297088611476105,-0.00146511699557332,0.315389177816805
4,5,5,5,5,3,5,3,3,5,4,3,5,5,5,5,3,2,1,1,8,8,1,0,0,0,14,6,2,3,1,3,4,6,7,5,6,4,4,4,0.637666740782074,-0.843756252641169,0.641576260089826
3,3,3,3,3,5,5,3,3,3,4,3,5,4,4,4,5,2,1,1,6,6,4,1,1,1,11,4,2,3,1,4,5,8,4,6,6,2,1,5,-0.663223632108227,-0.0608042369693879,0.214195662116902
5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,2,1,1,8,5,1,0,0,0,14,8,2,3,1,4,4,7,4,7,6,4,3,5,0.637666740782074,-0.843756252641169,0.777132289684139
4,4,5,4,4,4,3,3,3,3,3,3,4,2,2,4,4,3,1,2,8,5,1,0,0,0,14,8,2,3,1,4,5,13,6,7,5,5,4,5,-0.140488137621743,-0.843756252641169,-0.614469590533227
5,4,5,4,5,4,4,3,3,4,4,4,4,4,4,5,4,2,1,2,8,5,1,0,1,0,8,8,2,3,1,5,5,6,6,7,5,1,3,6,0.310772166726024,0.116090201230501,0.0722670879072252
5,4,5,4,5,5,5,3,3,3,3,4,4,5,4,4,2,1,1,1,8,5,1,0,0,0,10,8,2,3,1,5,5,12,3,7,5,1,3,5,0.120118371760654,-0.169724180008973,-0.0553529310229164
5,4,5,5,4,3,5,3,3,4,4,3,4,3,4,4,4,3,1,1,5,6,1,0,1,1,9,4,2,3,1,3,4,3,5,6,5,5,4,3,-0.140488137621743,0.109350976717088,-0.0368624384568492
4,3,5,3,4,3,3,3,3,4,3,4,4,4,1,5,3,3,1,2,4,5,1,0,1,1,13,5,2,3,1,3,4,3,7,7,4,2,3,4,-0.273506085269583,-0.443241260909589,-0.410881062314219
5,5,4,5,4,4,5,3,1,2,5,3,4,4,4,4,4,2,1,1,8,3,1,0,1,0,10,7,2,1,1,4,5,8,7,6,5,4,3,5,0.145675190540327,-0.0881677625314974,0.0054360861017323
5,5,5,5,5,4,4,3,3,5,5,4,4,4,5,4,5,2,1,1,8,6,1,0,0,0,13,4,2,1,1,4,3,7,1,5,5,3,2,4,0.41816368219865,-0.614086498364169,0.424880673410485
5,4,5,5,4,5,4,2,3,4,1,2,5,2,3,4,3,3,1,1,5,5,1,0,1,1,9,8,2,3,1,5,4,6,6,6,5,1,1,6,-0.297088611476105,0.109350976717088,-0.425402003903326
5,5,5,5,5,4,5,3,3,5,4,5,5,5,5,5,3,3,1,2,5,5,1,0,1,1,10,8,2,3,1,5,5,12,5,6,6,5,4,6,0.637666740782074,-0.00146511699557332,0.641576260089826
4,5,4,4,4,5,5,3,3,4,4,3,4,3,3,5,4,3,1,1,8,6,4,1,1,0,12,8,2,3,1,5,4,7,7,6,5,2,1,6,0.334847517274045,-0.298719778814986,-0.152726478665893
5,4,5,4,5,4,4,3,3,4,4,4,4,3,5,5,3,3,1,1,2,1,3,1,0,1,2,8,2,1,1,4,5,3,5,6,4,3,1,5,0.310772166726024,0.734121221393769,0.0790016017521943
5,4,5,4,4,4,4,3,3,3,4,3,3,4,5,4,4,3,1,1,6,3,1,0,1,1,8,7,2,3,1,3,3,4,6,7,8,4,1,5,-0.140488137621743,0.204267042378157,-0.156184477493214
5,5,5,5,4,4,4,3,3,4,4,4,4,4,4,4,3,2,1,1,6,3,1,0,1,1,7,7,2,3,1,3,4,7,5,6,5,3,2,5,0.145675190540327,0.30575840803601,0.0722670879072252
4,4,5,4,4,5,4,3,3,4,4,3,4,3,4,5,4,2,1,1,6,8,1,0,0,0,14,8,2,3,1,5,3,8,5,4,6,6,4,5,0.0437666564572614,-0.843756252641169,-0.0368624384568492
4,4,4,5,5,5,5,2,2,5,4,4,4,4,5,5,4,1,1,2,6,8,1,0,1,0,13,8,2,3,1,5,5,8,4,6,8,7,8,5,0.14050272419661,-0.52808610582444,0.289324643816172
4,5,5,5,4,5,4,3,3,4,4,4,3,2,4,3,5,1,1,2,7,8,1,0,0,0,13,8,2,3,1,5,3,11,4,6,7,8,1,5,-0.018132364969469,-0.614086498364169,-0.389114054730504
4,4,4,4,4,3,4,2,2,2,3,3,4,3,3,3,3,2,1,1,8,5,3,1,0,0,10,4,2,3,1,3,3,13,4,5,5,4,1,3,-0.452292440038533,-0.0963486789900967,-0.490669539660012
5,4,4,3,4,4,5,2,2,4,3,3,4,4,3,4,4,3,1,2,3,3,4,1,1,1,3,8,1,1,1,4,5,8,7,7,4,2,2,5,-0.297088611476105,0.790797136935368,-0.179152981896131
5,5,5,5,5,5,4,3,3,3,4,3,5,2,5,4,4,2,1,1,2,3,2,0,1,1,10,8,2,3,1,5,4,15,5,6,6,4,1,5,0.41816368219865,-0.00146511699557332,0.111800649597797
5,5,5,5,3,3,3,2,2,4,4,4,4,3,2,3,3,2,1,2,4,4,1,0,2,1,5,7,2,3,1,3,4,15,4,6,5,3,1,4,-0.398207401009908,0.553240197103375,-0.268590518874936
5,5,5,5,4,3,4,3,3,5,3,3,2,4,3,4,3,2,1,2,4,5,1,0,0,1,1,7,2,4,1,3,3,15,2,6,4,2,3,4,0.145675190540327,0.813554603155052,-0.564203646015388
5,5,4,4,4,5,4,2,2,5,5,4,3,4,5,4,5,2,1,1,2,3,3,1,1,1,12,7,2,3,1,4,4,7,5,5,5,8,3,5,-0.0132023596756852,-0.212462042455848,0.181758583500905
5,5,5,5,4,5,5,3,3,4,3,4,4,4,4,4,5,1,1,2,8,6,3,1,0,0,14,8,2,3,1,5,4,12,5,8,8,6,3,6,0.145675190540327,-0.728365218352972,-0.0632889416870878
5,4,5,4,4,4,5,3,3,3,3,3,4,3,4,4,4,2,1,1,1,1,3,1,1,1,9,8,2,3,1,4,5,13,6,5,6,4,1,5,-0.140488137621743,0.179447991521837,-0.273611983751065
5,5,5,5,4,4,4,3,2,3,3,2,4,4,5,5,3,2,1,1,2,1,3,1,1,1,10,8,2,3,1,4,4,8,4,5,6,2,1,6,0.334847517274045,0.0704993261119914,-0.0486184171779472
5,5,5,5,4,4,4,3,3,2,4,4,4,3,2,4,4,2,1,1,7,7,5,1,1,1,9,8,2,3,1,4,5,9,5,7,5,4,1,5,0.145675190540327,0.179447991521837,-0.470977550274742
5,5,5,4,4,4,3,2,2,3,5,4,5,5,4,5,3,3,1,2,6,6,5,1,1,1,9,7,2,3,1,4,2,6,8,6,8,5,4,5,0.165419658719498,0.179447991521837,0.458881218075289
4,4,4,4,4,4,5,2,2,4,4,4,4,4,4,4,3,1,1,2,3,6,1,0,1,1,10,5,2,1,1,3,4,4,7,7,3,1,3,4,-0.297088611476105,-0.00146511699557332,0.0722670879072252
5,5,5,5,5,4,4,3,3,4,5,3,5,4,5,5,5,3,1,2,3,6,1,0,1,1,10,5,2,3,1,3,4,10,3,5,4,1,5,5,0.637666740782074,-0.00146511699557332,0.566809247620162
5,5,5,5,4,4,4,3,2,4,4,5,4,4,4,4,3,3,2,2,8,5,3,1,2,0,7,8,2,1,1,4,4,7,6,8,6,3,1,5,0.145675190540327,0.363004139863634,0.0722670879072252
5,5,5,5,4,4,4,3,3,4,2,4,4,3,3,4,4,2,1,2,3,3,5,1,2,1,9,7,2,3,1,4,5,5,8,7,5,1,1,5,0.145675190540327,0.260155048097103,-0.423838537854519
5,4,4,5,5,4,4,3,3,4,5,4,4,4,4,5,4,2,1,2,8,6,1,0,0,0,11,2,2,3,1,3,4,3,4,7,8,7,1,4,0.310772166726024,-0.304165128469162,0.207823117501538
4,4,4,4,4,3,4,3,3,5,5,5,5,5,5,5,4,2,1,2,8,6,1,0,0,0,11,7,2,3,1,3,4,4,5,6,5,5,4,5,0.0437666564572614,-0.304165128469162,0.777132289684139
5,5,5,5,5,3,5,3,3,5,5,2,5,3,5,5,5,3,1,1,3,3,1,0,1,1,5,5,2,4,1,3,5,15,5,7,8,4,1,3,0.637666740782074,0.472701504546702,0.55887323695599
4,4,5,4,4,3,4,3,3,2,4,3,4,3,4,4,3,2,1,1,3,3,1,0,0,1,4,5,2,3,1,3,4,6,4,6,4,2,1,4,-0.140488137621743,0.475831007419166,-0.239249469856655
5,4,5,4,4,3,3,2,2,3,2,2,4,4,3,4,3,3,1,1,3,3,1,0,1,1,5,5,2,1,1,3,4,7,6,6,3,2,1,3,-0.297088611476105,0.472701504546702,-0.415902527190347
4,4,4,3,3,4,3,2,1,3,4,4,3,4,2,3,2,2,1,1,6,3,1,0,0,1,14,6,2,3,1,4,3,14,7,7,4,1,1,4,-0.683823890133,-0.725980053113619,-0.503776598120345
5,4,5,5,4,5,5,3,3,3,4,4,3,3,4,4,3,3,1,1,5,8,1,0,1,0,11,8,2,3,1,5,4,16,7,7,4,1,1,6,-0.140488137621743,-0.220976828316849,-0.381178044066332
4,4,4,4,4,5,5,3,3,3,3,4,3,3,3,3,4,1,1,1,5,8,1,0,0,0,12,8,2,3,1,5,5,2,5,7,5,3,4,6,-0.301184460322696,-0.463892244133779,-0.632598113869689
5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,2,1,1,8,6,3,1,0,0,14,4,2,3,1,3,5,3,7,6,7,6,1,4,0.637666740782074,-0.728365218352972,0.777132289684139
4,4,5,4,4,3,4,2,2,3,4,3,3,4,3,4,3,2,1,1,1,3,3,1,1,1,4,5,2,3,1,3,4,13,5,6,4,1,1,3,-0.297088611476105,0.624878688453045,-0.387912557911301
4,4,4,4,3,4,4,3,2,2,4,2,3,3,3,2,4,2,1,2,3,3,1,0,1,1,10,6,2,3,1,5,3,12,3,8,6,4,1,5,-0.652245732312108,-0.00146511699557332,-0.598235599975279
4,4,5,5,4,5,3,2,3,2,4,4,4,2,4,4,3,2,1,1,6,3,1,0,1,1,9,8,2,3,1,5,4,14,5,7,5,2,3,4,-0.297088611476105,0.109350976717088,-0.348378996220729
4,5,5,4,5,5,4,3,3,5,4,3,4,4,4,5,5,2,1,1,3,3,1,0,1,1,3,8,2,3,1,4,5,7,5,6,5,3,5,6,0.637666740782074,0.644735695062384,0.173460603607128
4,4,5,4,4,4,4,3,3,4,4,4,3,2,3,4,4,2,1,1,3,3,1,0,1,1,4,8,2,3,1,4,3,15,5,6,4,1,4,5,-0.140488137621743,0.557034603363158,-0.504978094939547
4,5,5,4,4,4,5,3,3,5,3,4,4,4,4,4,4,3,1,2,8,6,4,1,0,0,14,6,2,3,1,4,5,3,5,6,4,2,3,6,0.145675190540327,-0.728365218352972,0.0379045740128151
5,5,5,5,5,5,5,3,3,5,5,5,5,4,5,5,4,2,1,1,8,5,3,1,0,0,13,7,2,3,1,4,4,6,8,6,5,4,5,5,0.637666740782074,-0.532469998628272,0.668002763320065
5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,4,2,1,1,8,8,1,0,0,0,8,5,2,3,1,4,5,10,7,6,5,1,1,6,0.637666740782074,0.0365191211467845,0.777132289684139
4,4,4,4,4,4,4,2,3,3,3,3,3,3,2,3,4,2,1,2,8,8,1,0,0,0,9,5,2,4,1,4,3,16,5,6,8,8,3,4,-0.452292440038533,-0.0574231876719541,-0.748462154078732
5,5,5,5,5,3,5,1,1,3,4,5,4,3,4,4,1,3,1,2,3,3,1,0,2,1,3,8,2,3,1,4,5,7,8,7,3,1,2,6,0.0746431384283489,0.72575772212985,-0.138055954156752
4,4,5,4,4,5,4,3,2,2,4,4,4,2,3,4,3,3,1,2,3,3,1,0,1,1,5,8,2,3,1,4,4,12,5,6,7,4,5,5,-0.140488137621743,0.472701504546702,-0.464243036429773
5,4,5,4,4,4,3,3,3,2,3,4,5,5,4,5,3,3,1,2,3,3,1,0,1,1,5,8,2,1,1,4,4,13,5,6,7,3,2,5,0.0437666564572614,0.472701504546702,0.0865756431867606
5,5,5,5,4,5,4,3,3,5,5,4,5,5,5,5,3,2,1,1,5,8,1,0,1,0,12,8,2,3,1,5,4,3,7,5,5,4,5,6,0.334847517274045,-0.377238302940992,0.777132289684139
5,5,5,5,5,4,4,3,3,4,5,5,4,3,5,5,4,3,1,1,3,6,1,0,0,1,4,7,2,3,1,4,5,2,8,8,6,2,2,5,0.637666740782074,0.475831007419166,0.214557631346507
4,4,5,4,4,4,4,3,2,2,4,4,4,2,4,4,4,2,1,1,3,6,1,0,1,1,5,6,2,1,1,4,4,3,5,6,6,5,1,5,-0.140488137621743,0.472701504546702,-0.348378996220729
5,5,5,5,5,4,4,2,3,4,4,4,5,4,5,5,4,2,1,1,3,6,1,0,1,1,3,6,2,3,1,4,4,6,4,5,5,3,2,4,0.436069280573343,0.644735695062384,0.431253218025849
5,5,5,5,5,4,5,3,3,5,5,4,5,4,5,5,5,2,1,2,5,3,5,1,1,1,10,7,2,3,1,4,4,3,8,7,7,5,6,5,0.637666740782074,0.0704993261119914,0.668002763320065
3,3,3,3,3,5,3,3,3,2,2,2,4,3,3,4,3,1,1,2,2,2,1,0,1,1,8,5,2,3,1,4,4,3,4,4,7,5,1,5,-0.663223632108227,0.204267042378157,-0.626225569254325
4,5,4,4,5,3,3,3,3,4,5,3,3,3,4,4,4,2,1,1,1,1,2,0,1,1,5,8,2,3,1,4,4,7,5,4,4,5,6,5,0.41816368219865,0.472701504546702,-0.144428498772116
5,4,4,4,3,4,4,2,3,5,4,4,5,5,5,5,4,3,1,1,6,6,2,0,1,1,12,6,2,3,1,4,4,7,4,4,7,6,3,4,-0.364464263153073,-0.289792057377972,0.641576260089826
4,4,4,4,4,3,4,2,2,3,4,4,4,3,4,4,3,2,1,2,3,4,4,1,1,1,3,5,2,3,1,3,3,13,4,1,5,3,2,5,-0.297088611476105,0.713011932485375,-0.138055954156752
4,4,4,4,4,4,4,3,2,3,4,3,4,4,4,4,4,3,1,1,3,3,1,0,1,1,4,7,2,3,1,4,5,13,3,4,4,3,1,5,-0.140488137621743,0.557034603363158,-0.0289264277926778
5,5,5,5,5,3,3,3,3,5,4,3,3,3,5,4,3,3,1,2,4,5,1,0,1,1,11,6,2,3,1,3,4,10,3,5,6,2,3,5,0.41816368219865,-0.134696052042707,-0.0629269724574826
4,4,5,4,4,5,4,3,3,4,4,5,5,4,5,5,2,2,1,1,5,3,1,0,0,1,4,8,2,3,1,4,4,13,6,6,6,1,3,6,0.0437666564572614,0.475831007419166,0.431253218025849
1,1,5,5,5,5,5,1,1,3,3,3,3,3,3,3,5,1,1,1,3,7,1,0,1,1,11,6,2,3,1,4,5,13,3,3,8,4,1,4,-0.887270154320304,-0.134696052042707,-0.632598113869689
5,5,5,5,5,3,5,3,3,5,5,1,5,5,5,5,4,2,1,1,6,4,4,1,1,1,10,8,2,3,1,4,4,8,8,6,4,2,4,5,0.637666740782074,0.0704993261119914,0.777132289684139
4,4,4,3,3,3,3,2,2,4,4,4,4,4,4,4,3,2,1,1,8,8,1,0,1,0,10,7,2,3,1,3,4,3,4,6,6,5,1,4,-0.538935226006102,-0.0881677625314974,0.0722670879072252
4,4,4,4,4,4,4,3,3,4,3,3,4,5,4,4,3,2,1,2,4,8,1,0,2,0,10,7,2,3,1,4,5,4,2,7,5,1,1,5,-0.140488137621743,-0.00557003233219753,0.0458405846769865
4,4,5,4,4,4,4,3,3,4,4,4,5,4,5,5,4,2,1,1,2,5,3,1,1,1,5,5,2,3,1,4,3,13,6,6,4,3,3,4,0.0437666564572614,0.540853588521075,0.431253218025849
4,4,4,4,3,4,3,3,2,2,4,3,4,4,2,2,5,2,1,1,6,7,4,1,0,1,14,8,2,3,1,4,3,16,5,6,4,4,2,4,-0.652245732312108,-0.624066347572589,-0.361848023910668
4,4,4,4,4,4,3,3,3,3,4,5,3,3,2,4,5,2,1,1,5,6,1,0,0,1,5,8,2,3,1,4,4,8,6,5,4,1,2,5,-0.140488137621743,0.391588293733766,-0.612906124484419
